Gene,log2FoldChange,pvalue,adj_pvalue
IFITM1,-0.2649142217509137,0.05467131753610343,0.0716206571269033
NR3C1,-0.16745977769922504,0.05473661064666538,0.07169944460523893
C15orf62,0.22845057146223535,0.05477874333748047,0.0717491154466461
FAM86A,-0.12454057578256972,0.05502239230193884,0.07206270406075663
MMP19,-0.1161453438592357,0.05511966911158649,0.07218455590359259
PDIA3P,0.10393499862534661,0.055127350338864525,0.07218906391932818
DNAH3,0.3645178704685592,0.05524452839935257,0.07233694592041937
WFDC1,0.34220376261733687,0.05529914468653319,0.07240289336600755
ATR,0.1080787164683219,0.055448233660667846,0.07259251377930301
MOBKL3,-0.0833234633360842,0.05559948155537954,0.07278493126974507
CLSTN3,0.1818791445740544,0.05565027648314846,0.07284548529215613
C13orf31,0.14891179843682512,0.055654292961611486,0.07284548529215613
RAB8B,-0.14148395192647456,0.05580678437272406,0.07303946648228486
ZNF607,0.14076526059463568,0.05585387289775723,0.07309547801804393
SIPA1L2,0.17665575193433192,0.055962045149833536,0.07323141454600161
LOC285456,-0.14779307568438016,0.055974994915972326,0.0732427324947375
LATS2,0.13514986449864708,0.05620314144217258,0.07353560992318678
ZC3H7B,0.10695990730921778,0.05621106517323586,0.07353907262412046
TBXAS1,-0.1827189859000038,0.05621442439347036,0.07353907262412046
C4orf33,-0.14687086131730975,0.056274916337874785,0.0736125528254096
RAC3,0.23801909194454218,0.05628136873443846,0.07361533867492219
TEX11,0.21041077333961722,0.0563711535003656,0.07372711344069013
GRIK2,-0.30858463532461444,0.05642868042625892,0.0737966846612801
NAA25,0.1109749734888652,0.056483490668378954,0.07386269262708235
C16orf48,-0.16231730489768648,0.05657941822510111,0.07398245488125553
NETO1,-0.33691056910569106,0.05662811449311986,0.0740368092247897
ZNF673,0.11265465614076398,0.056629681559724636,0.0740368092247897
NLRC4,0.17961148423078388,0.056745485567260945,0.07418251471639317
TRIM31,0.2499597305683201,0.05678098819463626,0.07422322911841077
SMARCAD1,-0.11536929028710752,0.056842893541328675,0.0742984478477878
C11orf67,-0.16273185263736778,0.05685027904340516,0.07430239847346047
ADAMTS7,0.2139870075802195,0.056894465440417354,0.07435444297830615
RPP14,-0.06972254428341174,0.05695149987099556,0.07442326909170154
C15orf26,-0.1780965947920352,0.05707091813586426,0.0745736005412237
C15orf40,-0.11214002592199801,0.05708703869414861,0.07458894191816409
LOC143188,-0.1506564706806497,0.05712316331722671,0.07463041590275189
MAPK8,0.12948414045010104,0.05714425628896117,0.07465224644070334
PTPDC1,-0.10809435607399642,0.05716727815094747,0.07467659330448995
FMO1,0.3358522721024322,0.057187331925121675,0.07469705957085612
SHOX2,0.18581478339420876,0.057217558321120236,0.07473080897374626
SHB,0.1488259180707736,0.057300386388488354,0.07483325001502736
ADRBK1,0.10499439142217781,0.05733496500808981,0.07487266728684683
BCL10,0.09135177330034061,0.05736980701104947,0.0749124224350692
RPS9,0.13103734731550354,0.05742855110216073,0.0749833799946176
MRPL52,0.12477331997957997,0.05747109291594487,0.07503317328722334
C2,0.2244724480578153,0.05766059065054958,0.07527480711221612
ATP6V1A,-0.09847593574486346,0.05768551345647986,0.07530157091551833
CCDC85B,0.23124017124229201,0.05769533589086668,0.0753086203894734
C11orf74,0.14820408467852797,0.05781931307942197,0.07546466138431608
UBE2D4,-0.10521137033109618,0.05790724262492876,0.07557363337439933
C8orf58,0.12892373041121719,0.057983375944082,0.0756671948143844
HIST1H2BL,0.1767818506735792,0.057992442883815956,0.07567322828223015
CEP350,-0.10745048112799793,0.05800455774800112,0.07568323769908512
MLLT4,0.2006482109893586,0.0581020187338537,0.07580459503849908
B2M,0.17960060484663032,0.058109265188345055,0.07580824162383303
DISP2,-0.28212238325281813,0.05817470854873059,0.07588780441094461
LOC100132724,0.13058649306782932,0.058244050241508756,0.07597243992133074
HUNK,-0.34387628137150905,0.05840474417620147,0.07617621148201816
EIF1,-0.08061186127803133,0.05846683324997598,0.07625135321236721
LIMS3,-0.25414511998743183,0.05853266758614993,0.07633136756199811
AFAP1,0.12536578688975197,0.058551031247360906,0.07634946877048669
RPA3,-0.1126153253996307,0.05856278186710185,0.07635894458286076
LPPR1,0.3497551156670995,0.058588401231366216,0.07638650076329556
ERMAP,-0.12589645732689014,0.05864621788482892,0.07645602775615376
MPEG1,0.23000239189348548,0.05869526526669978,0.07650462365296135
RASSF1,0.11321784690310643,0.058696970795630826,0.07650462365296135
GNB2L1,-0.12055575978947886,0.05868844486966653,0.07650462365296135
LOC441046,-0.2101352107144252,0.05876649881165675,0.07658443561693346
OFD1,0.11082738698401506,0.05876719933306438,0.07658443561693346
TGM2,0.22918773418168925,0.05877554129748861,0.07658944588692564
GGT1,0.30538801303955143,0.05878165846262916,0.07659155651251527
HECTD3,0.08961587526020409,0.05888188679121558,0.07671628276753129
RPL13P5,0.1592343112996346,0.05904813020474,0.07692699337413725
FAM66C,-0.23655037901103615,0.05905746008772596,0.0769273784070654
APOBEC3F,0.22249806763285118,0.059055372273728236,0.0769273784070654
TYROBP,0.17459574643572395,0.05906231866965214,0.07692782309324481
RPF1,-0.0913037901103646,0.05909524149362117,0.07696481818877092
FAM104A,-0.08693802285849017,0.05915087489531407,0.07703138330406047
NPY5R,0.4749953536781746,0.059185882266255534,0.07707107929303653
POT1,-0.10276664310121575,0.05919475296874861,0.07707673698736821
CST6,0.38053556419622137,0.059212564256193506,0.07709403434885134
MED12,0.08673235143945845,0.059220609271208965,0.07709861447050598
DLX1,-0.38231968500844404,0.05931151125539894,0.07721105615956612
SPIRE2,0.237948352382074,0.0597173734781956,0.07773346100540175
NCRNA00116,0.1921715054396902,0.05976680856522918,0.07778591898095934
KCNIP2,-0.26935373316052136,0.05976603909355276,0.07778591898095934
SNAP47,0.09928610816543149,0.05978706625197247,0.07780633793910217
LOC100233209,0.29595856800597,0.05979390925539195,0.07780929736527278
LILRB5,0.2766298102981022,0.0597996862114093,0.07781086920693005
ABCA5,-0.23177903460194038,0.05982954668520119,0.07784377569325206
KCNK17,0.3160040139821687,0.05987288820632323,0.07789421590173297
PMS2L5,-0.12898086877970272,0.05990955933180542,0.07793597092816792
NFATC2IP,-0.08523296414123571,0.05999497847849103,0.07804113072782631
SLC25A14,-0.11778688975295637,0.06006620525859766,0.07812781452332683
TGFBR3,-0.31319289894348046,0.06017340783333889,0.07826127504213849
TLN2,-0.15877290758415086,0.060182056386767366,0.07826654603029005
GNE,0.19668586072817007,0.06024759670921396,0.07834579810307833
ZXDC,-0.08098242017202928,0.06026965600703021,0.07836849979382488
ZEB2,-0.1812658497309627,0.060305078165067895,0.0784085723889988
PLEKHG5,0.16023382820784882,0.06036269613053895,0.07847749561822111
MERTK,0.19455585405129394,0.06037291412251125,0.07848478835926462
NBPF9,-0.1758690781980281,0.060458442393017155,0.0785899758761226
FDPSL2A,-0.15270702643258405,0.060614226505793005,0.07878646598944092
ZNF415,-0.16978970582459407,0.060658119244787465,0.07883750062876672
RPS15A,0.1294313145595236,0.06069034832627681,0.07887336935260181
TARSL2,-0.12467443933859723,0.06075908906797102,0.07895667965109092
LOC100133612,0.20038735713444122,0.06077591782322473,0.07897252254917726
OR2A1,-0.1462521346372878,0.060793549896580985,0.07898940678559352
CD248,-0.1890636227956488,0.06090114690275644,0.07912317147955006
EBI3,0.2594120458740816,0.06093488257763666,0.0791609619572166
UGGT2,-0.1350746357173751,0.06096140209960924,0.07918937282657097
DIP2C,-0.13739912022308332,0.06101188720560266,0.07924890848229832
NMNAT2,0.33402734770825937,0.06119667906181697,0.07948287404078272
MLX,0.07975365068143425,0.06137857564477141,0.07971304379092939
ZFYVE9,0.13098047602215246,0.06143100982508094,0.07977505698651277
BFAR,-0.07420249793802469,0.061736943045098115,0.08016623256256354
SUSD2,-0.32904353717450086,0.06175555122213514,0.08018428158836242
C22orf9,-0.10838778524017023,0.06186859986784368,0.08032494135468307
SLC9A7,-0.22412442951965694,0.06189168989257259,0.08034879393737698
TMUB2,-0.07826406661168228,0.06196405824427355,0.08043661192926127
FAM155B,-0.3879882761871105,0.062153690675666395,0.08067662745477124
RAB6A,0.09129919091944849,0.06221058721713597,0.0807443259132555
VEGFB,-0.11217009544008327,0.06230799350682567,0.08086458843326026
LRRIQ1,-0.34713997879109293,0.06241785502450058,0.08100099604261563
ZNF235,0.12237341816896308,0.06244091695445885,0.08102474975117603
GP1BA,0.2915938729822076,0.062469442570371556,0.08105558910273733
PCDHB3,0.37204263383213565,0.06256410477283432,0.0811722310133604
FAM168A,-0.1655213463728833,0.06269667811722929,0.08133803826741942
SMAD2,0.08916248379875036,0.06272090396901955,0.08136326893604531
MTHFD2L,0.13956502494010525,0.06273965104673679,0.08138138908720599
SMU1,0.08942175484073722,0.06284052298839098,0.08150602486613087
ECH1,-0.13683555634107059,0.06301985791324,0.0817324027311307
RIN1,-0.2019980322846715,0.06313405543635896,0.08187427384108993
PLD5,0.30986287262872636,0.06313917284378286,0.08187467551432437
CDR2L,0.15126917245984117,0.06314434062433098,0.08187514244193365
C21orf88,-0.37828563292879336,0.06343557934949048,0.08224651056884834
SLC25A40,-0.1211976513098465,0.06345698643550278,0.08226800235966902
HLX,0.15418558972546137,0.06352780140062043,0.08235354021866226
PRG4,-0.4743032166843397,0.06356339301303415,0.08238713623654552
BMP7,0.47251969679117156,0.06356255895648096,0.08238713623654552
HMGN2,0.09972262676249954,0.06362498902551479,0.08246069734433158
LOC147727,0.15252595734652985,0.06366450675870276,0.08250563504304909
EPX,-0.12254873335689853,0.06377126336864607,0.08263769709085698
NOV,0.25872929971328507,0.06382807043974209,0.08270501708809312
RBBP4,0.10567046070460506,0.06385596750776007,0.08273486964829231
SIAH1,0.09558856290012052,0.063897717136436,0.08278266434640585
NEURL1B,-0.1809709084482165,0.0639092381121447,0.08279129203178338
RPGRIP1L,-0.13051536467538494,0.0639700071181871,0.0828637119664354
PLEC,-0.1407083146773509,0.06404417288526815,0.08295347309371133
SPATA2L,0.14429773771650822,0.0640594382000619,0.08296693532185369
CPSF2,-0.08669156749538409,0.06406452929891826,0.08296721931259148
PLGLB2,-0.17256935312831345,0.06413194617573806,0.08304821255971555
STYXL1,-0.11694903185263605,0.0641625721317152,0.08308155439500531
PRIC285,-0.20379490200699202,0.06423331662448255,0.08316683510339373
ITGAX,0.19407249126114223,0.06428840468366316,0.08323183303655038
GAS2,0.2762173166804134,0.06453373958414454,0.0835431079527162
PRAF2,-0.12644482149169178,0.06458722573255857,0.08360599378424083
LGALS3BP,-0.23340847570794487,0.06497025563701443,0.08409542095449994
HLA-DQB2,0.33613923647932165,0.06510681586422477,0.08426577551054475
ZNF295,0.11865795530418843,0.06518837552693463,0.08436492402338298
CCDC91,-0.11503039550685479,0.0652132467123564,0.08439069844311774
C15orf28,-0.1938801107576289,0.06526220114381114,0.0844423297688429
CMTM4,0.16744239817760587,0.06526306191529714,0.0844423297688429
RBAK,-0.09292486155296409,0.06531038509029671,0.08449714032422344
IGFL1,0.39982094183260664,0.0655218420031088,0.08476427904230803
PI4KAP2,0.20144739798122835,0.0655273571228163,0.08476497469058576
STAG1,0.11877009151250917,0.06559465539755606,0.08484558570715325
RPL15,-0.11826955343466494,0.06572091401356246,0.08500244289898752
MSC,0.2253728525980927,0.06575496341440529,0.08504002331009433
CLPP,0.11795846981658364,0.06580066070166024,0.08509266092712232
NT5C,-0.14370483091787456,0.06581322400675406,0.0851024453177693
C10orf47,0.187619044813637,0.06584665968784749,0.0851392160416098
OTUD4,0.1044036408624951,0.06592427092024157,0.08523309548828681
ERC1,0.13991869133184132,0.06601608857598577,0.08534532668709009
DDX59,-0.09170596991477176,0.06609966287033095,0.08544688467297222
PCDHGA1,0.26083004202505844,0.06610649286675226,0.08544922759171088
MACROD2,-0.23109388869250935,0.06626375718943672,0.08564600674985635
GLB1L,-0.17622449236086624,0.06640169343301142,0.08581777636519576
C3orf38,-0.0781864341541958,0.0664514618142393,0.08587558011052476
H3F3A,0.14079571894269627,0.0665349979120074,0.08597700997355535
OSGEP,0.10673369467028238,0.06657499700468157,0.08602216987782453
DGKH,0.2028283845881944,0.06658525648532308,0.08602889901714984
C2orf64,-0.09011583598444695,0.06665704664354795,0.08611511943101362
EP400NL,-0.11577223204116116,0.06668617071948961,0.08614621007000743
ZNF561,-0.09694592121283563,0.0667765768579225,0.08623819523310815
GNPAT,0.09215893719806978,0.06677466990362951,0.08623819523310815
COL16A1,-0.2199672008169351,0.06677680420242506,0.08623819523310815
PIK3R2,-0.11491866383881089,0.066777632445038,0.08623819523310815
IRX4,0.522866156081851,0.06680919827628214,0.08626587661271398
COL28A1,0.4024184438945837,0.06680786025364924,0.08626587661271398
LOC728743,0.1481073602765024,0.06688324110698825,0.08635493525792341
BDH1,-0.19782048623384618,0.06692577310636581,0.0864032989160344
KLHL22,-0.10569397902674993,0.0669929313612362,0.08648344610990391
HOXA11AS,0.34060490554180944,0.06707834821331796,0.08658715000930833
ST7OT3,0.12608383017163516,0.067146754280995,0.08666888171936825
LOC541471,0.17603296021366166,0.06718909944939845,0.08671696579183445
CCT2,-0.10170739562467901,0.06723026774943491,0.08676352377787788
DDIT3,0.1400556301794893,0.06735886626419049,0.08692289857385496
RNF7,0.09391408428577108,0.06740887264264614,0.08698083808942747
TMEM125,-0.17235479360590666,0.06742497957074192,0.08699503008483483
KLRC3,0.2926416912140133,0.06744627984291722,0.08701592013067275
CTSD,-0.15430618593142498,0.06754647655572442,0.08713858766335784
DNLZ,0.17870687718471334,0.06784858719208879,0.08752169670362613
BTK,0.21082019559325982,0.06796469533821199,0.08766483084221391
SGCB,0.1323493421311035,0.06805063094724578,0.08776238129735674
IPO7,-0.1147592553316823,0.0680494057592883,0.08776238129735674
BAP1,-0.07713037979655368,0.0680988737462977,0.08781794789485459
TICAM2,0.141719520050275,0.06821408051555573,0.08795985395471448
SLCO3A1,0.20634270452849357,0.06830896784888756,0.08807072324259492
TMED2,-0.09180198735320566,0.06831040418740084,0.08807072324259492
C21orf33,0.10485673775577986,0.0683198576907934,0.08807624348782829
YY1AP1,0.0863220179882962,0.06842444586569706,0.08820439884133077
RDH5,-0.23716476572012102,0.06844726371556989,0.08822713450470446
ITPR2,-0.2103663878088078,0.06852132972054603,0.08831591955959275
EEF1A1P9,0.11353568987864193,0.06853379137563825,0.08832529643765093
RPLP0,0.12802612230470345,0.06854125059389105,0.08832822532076917
CHCHD6,0.13054788500058834,0.06865219224315725,0.08846450014383837
CLIC2,0.18621429244727228,0.0687053885864706,0.08852634997560674
ENTPD2,0.27845125878794885,0.06875298732456045,0.08858097852453203
BTG1,0.14281979498056074,0.06884665627107668,0.08869495092642679
LOC648740,-0.20348676014296396,0.06885729057789962,0.08869987559448211
C1orf63,0.1353633282274842,0.06886089578594527,0.08869987559448211
PRKAB2,0.14285907466321035,0.06892855549493168,0.08878031312045731
SPPL2B,-0.11851785868583242,0.06908386224981151,0.08897361976210316
GGTA1,0.22313138132830623,0.06923546993760427,0.08916213347227774
PRDM5,-0.21700022387180518,0.06951952484740337,0.08952117263903814
IL9R,-0.22667051176308917,0.06964817358825763,0.0896800541515218
MCTP1,-0.23473676210674999,0.0697651458220563,0.08982387792769478
TTLL7,0.29652071010565084,0.06981121295813118,0.08987639527343318
EMP3,0.14848532657790336,0.0701153464793635,0.09026111955125561
TDRD9,-0.3877090962648748,0.07015968512172818,0.09031137094656318
FPGS,-0.11669319743922024,0.07022357044240583,0.09038677383675998
TM2D3,0.10658577432151084,0.07036020047177982,0.09055579005701409
ZNF180,-0.10786032755979669,0.07053949189555055,0.09077968313921451
C11orf48,0.11476258591571131,0.07055162224579822,0.0907884333418425
DNAJC7,-0.08298139114724279,0.07057417987835843,0.09081059942035845
CYP4F3,-0.38704201720278064,0.07071954302012422,0.09099076893568414
NBPF10,-0.17769502768940804,0.0708089534012552,0.0910989254682614
PAIP2B,-0.2248204744511213,0.07103876223485367,0.09138768098349886
P2RY1,0.2189162955107804,0.07121077087450699,0.09158128892862513
TMEM163,0.24527035466006986,0.07120363569719271,0.09158128892862513
IKZF2,-0.20387070421428888,0.07121000578829163,0.09158128892862513
MED11,-0.10800595813204339,0.07120615432663346,0.09158128892862513
DPY19L2P2,0.2700620007069632,0.07124397842886919,0.09161707714593689
PKD2,-0.13158118691331744,0.07133115552864074,0.09172225752436965
ZNF579,0.1731639723498679,0.07133840984484753,0.09172465984581
FGF19,-0.25116310042810563,0.07142749403420467,0.09183226811131705
RCE1,0.09062197085739143,0.07147887735442818,0.09189139286977518
SLC8A1,-0.185217780134324,0.07151389916265602,0.09192947635416908
SPIN2B,-0.11688066847335143,0.0716766453381783,0.09213172844057488
UBR5,-0.12658561329091356,0.07170030944930779,0.09215519018277069
CROCC,-0.1583544047759311,0.07175828861899423,0.09222274961749843
HADHA,0.07694940104473247,0.07219589096517992,0.09277814844076472
EVI5L,-0.12912577275048065,0.0722474410177038,0.0928373893104577
ENTPD7,-0.11989873532068884,0.07244936252870911,0.0930898327949235
GLOD4,-0.08069805585012446,0.07274835628300588,0.09346695643150435
PCDHB18,-0.21300534935784166,0.07280310338525572,0.09353023918609724
HEATR2,0.10533373394603451,0.0728127109974287,0.09353552600786082
LITAF,0.1271013550135489,0.07285042963756216,0.0935769208574207
BTAF1,-0.11835118023644142,0.0728812614040774,0.09360946388954205
FTSJ2,0.08424307764816774,0.07293902000672389,0.0936765845184395
ALDH7A1,0.10325017477711107,0.07295444182580732,0.09368932541237453
DYNLRB1,-0.11084642787007581,0.07302134987707182,0.09376817888753831
C6orf141,-0.3539920859353538,0.07308831625612007,0.09384002004234958
CDC42BPA,0.1481996072424483,0.07308555536189974,0.09384002004234958
MAGEA12,0.505428188209418,0.0734550901311366,0.09430382095237515
RPN2,0.10652624405954292,0.073705506265276,0.09461817968473167
C4orf49,-0.19332929971328694,0.07390097032485905,0.0948548028815458
CPXM2,0.2739136443973127,0.07389841644024084,0.0948548028815458
PPP2R2D,-0.09451584776717503,0.07393057126667663,0.09487849500162042
CHD5,0.3052084796355212,0.07392522119778452,0.09487849500162042
LOC493754,0.06453090216409585,0.07410899132795475,0.09510030309057865
MAEA,0.0842176151761489,0.0742181068553985,0.0952284834399285
SNX6,-0.09821290601311716,0.07422006228409694,0.0952284834399285
KCTD13,-0.13156388594320667,0.07433177287259068,0.09536462950280393
PTAR1,0.13027398373983878,0.07437290039257137,0.09541020668063957
FASTKD2,0.0822820117041747,0.07454516394923798,0.09562399382762299
SGTA,0.0985025804171098,0.0746085936408606,0.0956981509154068
DLEU2,0.17797786418443895,0.07463140875603251,0.09572020568724458
XCR1,0.2179305526098736,0.07483984117990299,0.0959719293843936
SLC41A2,0.18511295314402343,0.07484777122170702,0.0959719293843936
DMC1,0.2925063744550491,0.07483832162698152,0.0959719293843936
RNASEN,0.10312848670515784,0.0748502152720796,0.0959719293843936
RAD51C,-0.1614393346687084,0.07495794119841122,0.09610281853564277
MKLN1,-0.08121033345116047,0.07499399539727747,0.09614180530078556
TBC1D3B,-0.16095739366089212,0.07502318994724444,0.09617199283414173
CDKN1C,0.25361343230823685,0.07516300879093522,0.09634397408622812
MED10,0.1106295314402459,0.0752541654369228,0.09645355892156207
TMPPE,0.16112162915832062,0.075270032666922,0.09646663578549683
APLNR,-0.1780078001649592,0.07548672099871484,0.09673706513718969
CDH15,0.23225387062566316,0.07565279286346424,0.09694259311247524
ARMCX2,-0.2224886335964822,0.07576122210114603,0.09707423161406341
FAM86B1,0.21004195436157325,0.07585178465522631,0.09718295912417274
NCRNA00167,0.1431227799379442,0.07599775836330175,0.0973626589127382
TFIP11,-0.06979589175602108,0.07608555570974301,0.09746780605814077
BIRC6,-0.11227489100977905,0.07626171395987875,0.09768612175530163
USO1,-0.08656788028749673,0.07627716811750294,0.0976985689712
PGM3,0.12155366246416044,0.07635470996339533,0.09779053250181412
UBR4,0.10022885982482954,0.07653436188099384,0.09801324882187736
IER3IP1,-0.1049366207140352,0.07659814554315304,0.09808755685389099
CCDC62,-0.16490092298024428,0.07660879059240328,0.09809381231493441
C11orf83,0.16679024783001495,0.07663866282936567,0.09812468445861945
HOXB7,-0.23231008208632797,0.07678739907409689,0.09830772862966998
C2orf84,-0.1650265936137627,0.07681025107747694,0.09832959301281156
RNASE7,0.33203208043674604,0.07682710550226042,0.09834377681174797
NLRP1,0.218487867719257,0.07690540447404351,0.09843660565148146
C14orf80,0.16851875024547436,0.07703831601396069,0.09859931773017816
CYTH4,0.19744182867915416,0.07708972100515885,0.09865769510166493
PDZRN3,0.19519750598955277,0.07730896148906177,0.09893083965725293
PLA2G4D,0.28516003691920977,0.07738257047333902,0.09901166352005156
DRAP1,0.14205289658693765,0.07738868352495919,0.09901166352005156
FXYD1,-0.3328487215741731,0.0773895627196363,0.09901166352005156
BPGM,0.11055188327245702,0.0775509926355852,0.09921074253185215
SLC25A42,-0.14025460508228438,0.07771511066327973,0.09941323027083707
SYNGR3,-0.24673161305526126,0.07775950750616156,0.09946255166215498
HIST1H2AE,0.30941796080279627,0.07786071401703137,0.09957870336761245
CLDN11,-0.30722011704175145,0.07786200904539797,0.09957870336761245
XRN1,0.1176676799811478,0.0780111861707326,0.09976199598164573
AURKC,-0.18903433879266363,0.07806089863302275,0.09981807356362649
RFESD,-0.12141240328345315,0.07813833126024025,0.09990958640752995
SBDS,0.08368988256549059,0.07818662821565457,0.09995070179878113
GOLPH3,0.09217108911668959,0.07818809450166543,0.09995070179878113
TBCEL,-0.10193353756725898,0.07818462527727102,0.09995070179878113
SUZ12P,0.11899452103216657,0.07824666389740766,0.10001806546369829
RPS27,0.2921025725619586,0.07835415226593449,0.10014794454284483
AARSD1,-0.09895213070971387,0.07836185016209153,0.10015026703642918
C2orf86,0.1063957464357248,0.07851734823176854,0.10034147083798725
APLN,-0.21543837241270847,0.07854032866068872,0.10034313605662032
PWWP2B,-0.14959282039197142,0.07854221982588074,0.10034313605662032
GOSR2,-0.07159935587761623,0.07854089424677214,0.10034313605662032
ADCK5,0.16755973056832119,0.07853758307085844,0.10034313605662032
C7orf70,0.08500561250539995,0.07866141339125049,0.10048787563221033
NPEPL1,-0.13477637170574752,0.07866803719513064,0.10048879938741936
EEF1A1,0.10659842504222183,0.07885672534172578,0.10072227049948172
GPR153,0.1815295275126667,0.07895264676289927,0.10083722621660227
AJAP1,-0.2467869840147663,0.07903295261633668,0.10093222220144085
GABRB3,-0.4865534385923578,0.07913283331479655,0.10105220091114166
ADCY2,0.448666124661246,0.07918831381203488,0.10111546706297923
KLB,-0.20844330544754808,0.07925396558050206,0.1011917104390426
LGALS9C,-0.2222284356466746,0.07934162722754431,0.10129604255829369
ITCH,-0.08045189898276028,0.07939924790294657,0.10136200837984859
IMPG2,-0.15141434743332982,0.07951582114489018,0.10150321820684205
TRIM68,-0.20943716664702805,0.07955547357935647,0.10154622358390351
TRMT12,-0.11510368013825101,0.0795671956179767,0.101553574261721
CSRP1,0.15939675975020506,0.07982936686203741,0.10188055438103245
UBE2R2,0.09098389301284193,0.0799213116076187,0.10199025377877456
TDRD5,0.310094513177015,0.07995403119094756,0.10202436319360385
HCG22,-0.1549263618868073,0.08026847383331681,0.10241792982553272
LOC441869,0.2496405600722671,0.08033691516859874,0.10249757756377259
RWDD1,0.08634319940300728,0.08040168888537245,0.10257253440092089
ANKRD22,0.2512592396213833,0.08042978549188586,0.10260069265369409
CLEC17A,0.2992963827029582,0.08044926446874659,0.10261785438564561
FAM40B,-0.2176255017477713,0.08055809938665795,0.10274898224714756
DDX41,-0.08881144102745431,0.08056413152942815,0.10274898224714756
C22orf40,0.11164532029378371,0.08072548716868225,0.10294706054235875
PYROXD1,0.11196560622128082,0.08079327763836563,0.1030257969435692
MSTO2P,0.15492113035622967,0.08082187155257331,0.10305402923786809
MGC57346,0.11599503161698266,0.08082752017206131,0.10305402923786809
TDH,-0.18475674953850973,0.08092457356142863,0.10317004699439508
KRT1,-0.3058013510859747,0.08110779657303753,0.10338815685919381
RHD,0.19438911668826853,0.08110636773081825,0.10338815685919381
DMTF1,0.09212093397745669,0.0812343815564903,0.10354176468131351
FAM19A2,-0.22724861552963294,0.0813314428727018,0.10365772130834544
LOC100009676,0.09904757079454907,0.08139669756243972,0.10373312575681723
PCNP,0.06642422135815629,0.08140566605510452,0.10373679234648533
KCNAB3,0.18572567848866894,0.0815003351581639,0.1038417540278727
SYPL2,-0.17114742547425488,0.08150202462788762,0.1038417540278727
RAB3GAP1,-0.07908861395860001,0.08150632566591746,0.1038417540278727
RNF207,0.18845744864694947,0.08195034809306635,0.10439964302999102
HSPC157,0.09106722438238801,0.08195982872525051,0.10440391077799507
NAALADL1,-0.1656061977141512,0.08198257493962152,0.10442507488569593
YIF1A,0.10761515651388542,0.08202413903524154,0.10447020325855684
KRCC1,0.10146105023369145,0.08209239896259975,0.10454932353672403
FGFRL1,0.19462038804446102,0.08224824539250013,0.10473997001677089
CRYGS,0.18062588665017065,0.08225468291832655,0.10474033573344559
API5,0.08545114096068573,0.08229611605826836,0.10478526029699516
DNAJC4,0.1179333922469663,0.08239292894078115,0.10490068629347361
ENAH,0.1410868661875,0.08260061405180708,0.10515724432251435
CEACAM21,0.22269606064176495,0.0829530425068078,0.10559802017423656
BZRAP1,-0.25709278111621625,0.08312075062147094,0.10580360139649078
TCP10L,-0.18379779270256513,0.0831656385686622,0.10585282696743775
SMARCD1,0.06718470602097248,0.08331997733051462,0.10604134324330498
MORN3,0.29007641883665247,0.0835367354019388,0.10630926646951262
RIC3,0.38945052040375483,0.08357092714193497,0.10634483219212078
TMEM98,-0.24229308353953094,0.08358233700614252,0.10635140460360185
BRSK2,0.4318116256235034,0.08360685632818286,0.10637465545528235
EXOC3L,-0.13567834727622596,0.08370409027407473,0.10648735305049839
C7orf36,0.10392711598130333,0.08370793865455207,0.10648735305049839
SMARCA2,-0.11478749852716064,0.08372761498699044,0.10649647346541542
ASB1,-0.1074608499273424,0.08372428839007134,0.10649647346541542
C2orf76,-0.11233245355642119,0.08381400643052543,0.106598396528144
BEND5,-0.273900926907821,0.08386534300590619,0.10665572335080145
SPN,0.24535596402340687,0.08388775666352348,0.10666829657132867
IRF2,-0.0880965162405225,0.08388319580200776,0.10666829657132867
PCTP,0.1458721809826784,0.08405780761521181,0.10687069715391995
ACER3,0.12958266760928439,0.08405948258231108,0.10687069715391995
DUSP8,-0.1485528808766352,0.08408968518246286,0.10690111515805782
COL4A1,0.14053019520050647,0.08413089386608526,0.10694551933562976
GADD45B,-0.1599821256038645,0.08414164184219744,0.10695119872911049
NACAP1,-0.1080684733514019,0.0843663546161715,0.10722882447297565
ABCA7,-0.17238084128667275,0.08443846481890982,0.1073124668556742
LRRC4B,-0.24604566199285172,0.08446086487605431,0.10733292506821916
NPIP,-0.11138970582459429,0.08466756775773217,0.1075875749077883
TAX1BP1,-0.09469956011154324,0.08490534644591805,0.10788167201178724
EPM2A,0.1112985978555443,0.08511769198508147,0.10813534461066299
SEMA4C,0.12332417029967324,0.08511609717036556,0.10813534461066299
C21orf7,-0.14586581045520663,0.08517823434413943,0.10820418699691887
ZNF334,0.3403481677860265,0.08534417956091378,0.10839881995244344
LOC653653,-0.14119159891598976,0.08534125378771083,0.10839881995244344
CLDN7,-0.2053267546443589,0.08550487464986574,0.10859482551176176
STK19,0.0881261733631824,0.0855413801852989,0.10863308758804179
CARD11,0.2619330269824438,0.08568774109813267,0.10881084415041378
ESPNL,0.28938950551824405,0.08574433941576355,0.10887459739415846
U2AF2,0.07152865559090316,0.08582365080149597,0.10896717909114115
TMEM50A,-0.07702543890656166,0.08591355466340173,0.10907319486489722
ASB6,0.07741904874121097,0.08612484617369255,0.10933329335355826
CCBP2,0.40217204351753555,0.08623988463710269,0.10947117139012066
SENP6,0.08562047052354416,0.08625360480573198,0.10948042705833015
