Gene,log2FoldChange,pvalue,adj_pvalue
ELFN2,-1.1139023094143985,1.3913830644031585e-07,3.5546435023681054e-07
GABRQ,1.1502930717568045,1.394318833619799e-07,3.561609380012776e-07
PLD4,-1.0029431365618002,1.4790626153412515e-07,3.767340164412431e-07
MMRN1,-1.1472036762106752,1.7700147154005833e-07,4.4683294698001683e-07
DUSP15,-1.0272688464710735,1.7723592664146293e-07,4.471596786228317e-07
SPINK8,-1.259914885511174,1.7769216682292662e-07,4.4824434913263816e-07
MYBPC2,1.0205638937983583,1.7857027620785652e-07,4.5032604824815587e-07
LOC90246,-1.0547581477553902,1.7980777621291367e-07,4.5331257274699035e-07
NCAM1,1.0580409763952705,1.8425313591216175e-07,4.6397026535326256e-07
CPLX3,1.0790268449785945,1.8816017756586363e-07,4.737385901754373e-07
ATP2B2,1.3180449982325912,1.8906572896451216e-07,4.758075017386792e-07
MAPK8IP2,-1.0676471976748756,2.097168282100822e-07,5.250628615727287e-07
PCP4L1,1.2521026746789206,2.2530668845777867e-07,5.63018768075711e-07
FREM2,1.4777706531558064,2.2879343067729594e-07,5.713126282161804e-07
C11orf92,1.1665502336907418,2.3015614539032817e-07,5.74462722555663e-07
FCAMR,1.0523532618514588,2.311720672989294e-07,5.768293488792333e-07
CLCA4,1.0379462472016026,2.3283225654067606e-07,5.807166562518619e-07
CD19,1.3113701268606892,2.396408112668073e-07,5.970860301205163e-07
QRFPR,1.2341175091316126,2.5260992140905817e-07,6.278381438406686e-07
LOC440905,-1.310476650563607,2.9329134286609145e-07,7.244019679491715e-07
WNT7B,-1.0302942068261274,3.06297834865889e-07,7.552124117223237e-07
MSI1,1.2171389929696392,3.1887028537080087e-07,7.849611101278894e-07
NPY1R,-1.707756651349122,3.194846109543857e-07,7.862460873631774e-07
AZGP1,-1.3478606574761383,3.31366492744397e-07,8.143104432088139e-07
SLC12A1,1.3886585248026395,3.613787413662184e-07,8.8448979095526e-07
CYP4F12,-1.046466647028789,3.653591126254166e-07,8.937181396166108e-07
ESPN,-1.0492199952869097,3.8191544100268626e-07,9.331449010438661e-07
PLA2G2D,1.3032879187777375,3.8498331587139166e-07,9.398950660028564e-07
GLP1R,1.21310688896744,4.0357268861997477e-07,9.833800096148477e-07
FOXQ1,1.0875282078472965,4.119727725869281e-07,1.002414104465693e-06
PHKG1,1.0340201013314485,4.5471281290323703e-07,1.1013738022674053e-06
NOTUM,1.1470528730214844,4.564692690963396e-07,1.1053137569615617e-06
WIF1,1.669447610070303,4.6472329005292137e-07,1.1240218192872107e-06
ARMC3,-1.0979139939515332,4.724426774566963e-07,1.1422059621078278e-06
RPRM,1.0664588743568595,4.814716646505644e-07,1.162384809894969e-06
C6orf176,1.0715504418522448,5.08876450787039e-07,1.2261128971283637e-06
OLFM4,1.8883288873178588,5.104962132873517e-07,1.229841634217513e-06
CSAG3,1.4624729390047522,5.20835327433798e-07,1.253685600875983e-06
CXCL9,1.2012443030517268,5.236071857129057e-07,1.2596454827928781e-06
STEAP4,-1.053258693688388,5.728798877304863e-07,1.371979255807929e-06
KIAA0125,1.1411020816150192,5.88391907274017e-07,1.406952285997825e-06
MYH11,-1.1246192961784676,6.135672051993708e-07,1.465299327520023e-06
DLX2,-1.0225163308589602,6.234437139696185e-07,1.487009306568992e-06
KRT4,1.6424327677624597,6.621006502468876e-07,1.5767828378834422e-06
PPP1R1B,1.513041392718275,6.781541425988568e-07,1.6136600598656604e-06
ACSL6,1.1901734967204751,7.489667800289945e-07,1.7727455543980232e-06
LHX2,1.032587906995012,7.860546048389953e-07,1.8548579631991257e-06
GJB1,-1.2947623031302773,7.963763908970735e-07,1.8784335092766151e-06
TNFRSF17,1.107942464946389,9.08130566722819e-07,2.130229139296089e-06
C17orf93,1.0204954911433175,9.08487739524297e-07,2.1307734752924915e-06
CCL14,-1.0986465653352182,9.360387483975934e-07,2.193579177819047e-06
KANK4,1.1713001610305964,9.404084595396529e-07,2.202607078250624e-06
OGDHL,1.321345764109815,1.0973998308601244e-06,2.5520577795367905e-06
TACR1,1.098092443344724,1.099549870403862e-06,2.5567086691668172e-06
TMEM139,1.2589250854247664,1.1119962495121339e-06,2.5849435065781657e-06
SLC39A2,1.0314489807941558,1.1372979877528e-06,2.6412361559293855e-06
TUBB2B,1.3627645418483167,1.1392198832655053e-06,2.645338779930673e-06
CACNA2D1,-1.0177106123090223,1.1881976517116753e-06,2.7538113784226773e-06
LAMB3,1.0205715447154446,1.3930000461191208e-06,3.2057825385687333e-06
AQP4,1.0445915085817523,1.4364873489749269e-06,3.3005099235082305e-06
LGR5,1.3142407132477127,1.4575373496832166e-06,3.345715199501979e-06
S100A7,2.2486925336789603,1.4721848655446622e-06,3.377061996258836e-06
KRT79,1.3749377243627507,1.498085302532706e-06,3.4304682939534737e-06
KLK13,1.1055623973920903,1.5538995005684723e-06,3.55076674978679e-06
CDH4,1.0666319783197837,1.5539489951207497e-06,3.55076674978679e-06
PAH,-1.042641911158242,1.564792996797836e-06,3.5750502730704518e-06
NLRP7,1.0325285495463645,1.6905628746242419e-06,3.8484541845810505e-06
SYN2,1.1003854718981976,1.7027557250440265e-06,3.873104046680883e-06
MYO3B,1.204531122108322,1.8892790375787214e-06,4.279082592095442e-06
PCDH10,-1.017552091433958,1.9177398243988593e-06,4.340080958074761e-06
SMYD1,1.07657547621853,1.966124755378267e-06,4.443676786209939e-06
TMEM132E,1.1353055535917678,2.159000833090939e-06,4.8570388622904484e-06
DCX,1.5796769058560152,2.250577516232764e-06,5.049049545704647e-06
PAX5,1.0746314991555719,2.272982011840835e-06,5.0966272102237555e-06
PCDH11X,1.0587881230116656,2.3310284944649423e-06,5.217851637846736e-06
SCN2A,1.0161408310749787,2.5612005803825575e-06,5.703091773524445e-06
ALOX12P2,1.0054957385805743,2.5930114338367837e-06,5.7716618374382986e-06
CD1A,1.2199504300695185,2.91933479458836e-06,6.4633738366926385e-06
FAIM2,-1.0047702093397755,3.255413379968394e-06,7.1738729116021936e-06
CA8,-1.3226563999842877,3.262717765349695e-06,7.188109125990337e-06
HS3ST4,1.1861508188994934,3.508305944276056e-06,7.713200391301475e-06
SLC27A6,1.2210150622520715,3.7543727206192024e-06,8.221289370212809e-06
PCK1,-1.057324248851184,3.790928295487081e-06,8.294938824636386e-06
APOBEC3B,1.053160209732531,3.950960056093866e-06,8.620736675884503e-06
TMEM132C,-1.034602662896194,4.170388716069299e-06,9.077418179276605e-06
ALOX15B,-1.1806760771375817,4.436566907513689e-06,9.629713794922016e-06
CD207,1.0232599780055773,5.255483958784576e-06,1.1322440401524601e-05
FGB,-1.0373956561014885,5.419236722594724e-06,1.1658615637416389e-05
BNC1,1.2340124936176897,5.449255319296833e-06,1.1718754651802635e-05
CACNA1B,1.110055865834021,6.114178550909723e-06,1.3082605945720893e-05
EPHA7,1.2372174541455556,6.140980900752625e-06,1.3133354858698632e-05
FUT9,1.024879132791329,8.683885171050456e-06,1.8293736326445975e-05
ACTG2,1.43477901496406,8.885414743841354e-06,1.868823182507327e-05
LGALS7,1.0815138015003345,1.159452896460298e-05,2.405052719454187e-05
TUSC5,-1.2600851930403358,1.3144718576746257e-05,2.70808440007967e-05
CRLF1,1.1596252818035433,1.5489584247027958e-05,3.162921099842759e-05
MAT1A,1.0505261615804566,1.6099212528789306e-05,3.281895970376848e-05
C4BPA,1.1229779113153453,1.615718934376667e-05,3.292926454336362e-05
LBP,1.6672391736381118,1.699440381750357e-05,3.455285303391664e-05
ACTN2,1.0551463100428111,1.7230872235632556e-05,3.500856050737562e-05
WDR72,-1.2136836455755868,1.846259199098812e-05,3.738619995321376e-05
NPR3,1.097157487922705,1.9825947761158136e-05,4.00137343413751e-05
ADAMTS16,-1.152988256549233,2.099868936788657e-05,4.229540862626946e-05
BEX1,-1.1170002238718042,2.1373114036832552e-05,4.299363714236456e-05
GABRA3,1.0374462746946307,2.2213307125406134e-05,4.4588946292511365e-05
PCP4,1.0885114056792746,2.7383121350956456e-05,5.4452890776131296e-05
EN2,1.0060319979576609,2.8953016025994614e-05,5.744726353520776e-05
CST1,-1.3398992891088328,3.179742768734006e-05,6.284937250643005e-05
PTH2R,1.093455382742233,3.288285221647597e-05,6.485176297007363e-05
SLC13A2,-1.1424963827029573,3.5627123273121924e-05,6.998845418632671e-05
MAGEA3,1.6301901692785041,3.566004137062092e-05,7.004504089292667e-05
MAGEA6,1.695618314284592,3.712436034729448e-05,7.277024133453327e-05
CRISP3,-1.3934466792349092,4.751841565002637e-05,9.188584291131477e-05
ADIPOQ,-1.5245354031656246,4.82770439133169e-05,9.328923838009609e-05
RIMS2,1.0346967283296018,6.0620803873814864e-05,0.00011580171508368673
KRT75,1.1223325124700525,6.711989114904797e-05,0.00012771527891265776
MS4A1,1.1303183614154984,6.794453514221216e-05,0.000129140115342843
KLK11,1.393108102588271,0.0001310613259568516,0.000241686451656219
MUC6,-1.2326575900396688,0.00015859851095658718,0.0002896131933938109
APOD,-1.0011940497231056,0.00020273231103224202,0.0003649996042794251
ADH1B,-1.3946836573583115,0.00023382228730074663,0.00041792543584505827
MYBPC1,1.3662129767094768,0.0002481076873904807,0.000442437059294229
ORM1,1.3785176701622102,0.00026950305594567456,0.00047858571874398725
MAGEA2,1.1547773614547738,0.0003224998712319577,0.000566495390106265
S100A7A,1.2800582263069007,0.00033422317588974117,0.0005860002764750636
MUCL1,-1.489440434389853,0.0006547076154525237,0.0011106355903134255
FABP4,-1.03795383920506,0.001134957019142189,0.0018687342198580178
CASP14,1.1813619889242375,0.0015838091576736715,0.0025609827150762086
GSTM1,-1.1142586779780848,0.0035382355547944177,0.005458479164611734
