Gene,log2FoldChange,pvalue,adj_pvalue
DIRAS1,1.2673868386944722,2.451835970323817e-11,9.311946158477834e-11
ICAM5,1.3924179293821926,2.4545891593610717e-11,9.320324054385518e-11
PDE8B,-1.171452299595459,2.6943874933351535e-11,1.0196759780332814e-10
KNDC1,-1.6222584109029494,2.818684480537656e-11,1.064586309681887e-10
DCHS2,1.6050901221475993,2.84049159745863e-11,1.0723469719512407e-10
OPCML,-1.108336220101331,2.918493734396792e-11,1.0998439543433804e-10
SH3TC2,1.1040243313302698,2.9505844856430354e-11,1.1111997742260259e-10
FCRL5,1.6177085503318818,2.9539311596577345e-11,1.111968338836676e-10
LMTK3,-1.2738713758296996,2.962324601486036e-11,1.1148815019515402e-10
LTB,1.2834270413573714,2.997411791786671e-11,1.1265928672285811e-10
FAM83E,-1.6162334236675688,3.1256329962102744e-11,1.1711667750376452e-10
PGM5,-1.2030047327284858,3.168906631483372e-11,1.186859026482556e-10
ALDH3B2,-1.4066166175719719,3.172076499466626e-11,1.187785021678026e-10
SVEP1,-1.1395004202505792,3.192070804772768e-11,1.1942215686572988e-10
FGFBP2,1.583732131495228,3.1961608065759026e-11,1.1954890958925462e-10
SCGB2A1,-2.0703352539177566,3.2086594062785045e-11,1.1993737859728476e-10
PDE6B,-1.0244181336161189,3.208087270877877e-11,1.1993737859728476e-10
EGR3,-1.2197339538902634,3.2080944246622946e-11,1.1993737859728476e-10
FCN1,1.2600121872668,3.217058659159175e-11,1.20172206548543e-10
RYR3,1.2564194493539134,3.231573886053768e-11,1.2066148493640795e-10
SPOCK1,-1.0865210243116934,3.24699089991989e-11,1.2121055463751803e-10
DMRTC1B,-1.0620209261223048,3.265199291633552e-11,1.2183686226231241e-10
IL12A,1.2299037037037035,3.391025115699016e-11,1.2633812671265422e-10
PCBP3,1.323584792427635,3.4423859168978925e-11,1.280752455881381e-10
GJB5,1.7637449118259294,3.463291719079766e-11,1.2877698248019302e-10
PREX2,-1.243093393817996,3.538938184401018e-11,1.3144627542060924e-10
KIRREL2,1.4712190408860606,3.6655172825902015e-11,1.3611809708353932e-10
OLFM1,-1.4113907230666518,3.6810468692058306e-11,1.366054220583467e-10
CD163L1,1.0125837791131538,3.937409636310987e-11,1.458014483722029e-10
PTGFR,1.4342405718549944,4.002285583312185e-11,1.4813936858032276e-10
CX3CR1,-1.1429544047759324,4.020464495470504e-11,1.4877990082108364e-10
KLHDC7B,1.7200138172106376,4.039349600591566e-11,1.493489441990325e-10
SFRP2,-1.0004171674325448,4.076786880304213e-11,1.506350196823188e-10
FAM155A,-1.0666043910294167,4.349365664179337e-11,1.6011607708814118e-10
FAM27C,1.016125431051413,4.406339658145422e-11,1.621784404111012e-10
ZNF676,-1.2011788185852872,4.435819011684493e-11,1.6322817149737882e-10
KIR2DL4,1.2558588939947373,4.4787102928626265e-11,1.6477087121937898e-10
CTSG,-1.2799721181414712,4.501842228383421e-11,1.655861191131094e-10
LGR6,1.8765549860571067,4.5049739508263855e-11,1.6566552878983665e-10
NOXA1,-1.0742608931306705,4.553424007197637e-11,1.6737494246185142e-10
CCL8,1.2174197753426812,4.6498152891107425e-11,1.7077065855845577e-10
LRRC15,-1.1376927654059177,4.997481502813222e-11,1.8298669101894038e-10
IRF4,1.3256756529594282,5.0496712871186565e-11,1.848181861586734e-10
FAM150B,1.671888413652252,5.090240965730373e-11,1.8626300740521755e-10
DQX1,-1.2556359490986213,5.124165339979367e-11,1.8738358544094615e-10
COLEC11,1.126207379914379,5.1357384235908524e-11,1.8776647778821859e-10
DNAJC22,-1.4408148737284483,5.6426301470981774e-11,2.0559262174814285e-10
GSTO2,-1.1721860217587698,5.755500058378514e-11,2.0950655119195754e-10
PNMT,-1.41329783983347,5.851301679480628e-11,2.1264973879973347e-10
TMEM90B,-1.169084493931896,5.922819037913447e-11,2.1501941636253677e-10
MT1G,1.4645845292800752,6.138223988535008e-11,2.224600011167295e-10
WISP2,-1.250937308039747,6.486341754959445e-11,2.345771927945622e-10
LUZP2,-1.3018558579788704,6.605637042518348e-11,2.386380968054465e-10
DOK5,1.093534362358115,6.666289673953333e-11,2.406760931681689e-10
C2orf82,2.110681795687522,6.69303059942853e-11,2.4153912080582295e-10
IGFBP2,-1.4019674286163148,7.251152070814552e-11,2.6074138464098783e-10
ADRA2B,1.0497359805192255,7.497088374520476e-11,2.69187044103065e-10
BIK,-1.0995675542987318,7.972362157894821e-11,2.8522967972468237e-10
TIFAB,1.1182580142178238,8.437502794331259e-11,3.0136466566162194e-10
KIT,1.3242846824555201,8.743854894041094e-11,3.113924066196567e-10
NCAN,2.5241467695691444,8.776511840187628e-11,3.1229418436772945e-10
LOC96610,1.517706158438397,9.252857874751801e-11,3.2855748458511926e-10
ZNF750,1.0787728251050623,9.325579369890366e-11,3.308637847275686e-10
WISP3,1.8832888535407095,9.394137636989814e-11,3.3322675267222775e-10
ADAMTS19,-1.5010832685283382,9.576943276578665e-11,3.3942839542171624e-10
EYA4,-1.150020446958093,9.838625760846819e-11,3.484129688235004e-10
LTA,1.046242028985508,1.0108177964167827e-10,3.575867692766475e-10
TAC1,-1.0179832803110644,1.0168575262721459e-10,3.5949934964531126e-10
GPR39,-1.3327055457366175,1.0167250412413015e-10,3.5949934964531126e-10
CFB,-1.4800888535407086,1.0588960194954423e-10,3.739734386563124e-10
IL2RG,1.0318273634185626,1.1970915706504012e-10,4.214692877439804e-10
FOXD1,1.727434735477789,1.2279237766803757e-10,4.3143267829310497e-10
CPAMD8,1.2221191547857506,1.3067463267059104e-10,4.584649761805038e-10
OR2W3,-1.1040614704842695,1.3574717418382464e-10,4.754780700021665e-10
HTR3A,1.5188889124543414,1.422923812122025e-10,4.974829094731695e-10
ZSCAN1,-1.0825885903931503,1.4677469196536568e-10,5.124175900307867e-10
RASGEF1A,1.146559494913789,1.5338180325349253e-10,5.343887294204128e-10
GLDN,-1.0930260398256149,1.6044035588358864e-10,5.578397837275448e-10
EDIL3,-1.287498102981031,1.6353167502634603e-10,5.676609102524812e-10
FAM171A2,1.0398225874867437,1.6539321377988943e-10,5.737719353578156e-10
SHISA9,-1.850607945485252,1.6967594862640055e-10,5.87910764009685e-10
TEKT2,-1.1445938533443303,1.7061868337783328e-10,5.90721327821936e-10
SNAP91,1.3098787675268058,1.8439976213583798e-10,6.364669536224809e-10
SLC35F3,1.5915996779388077,1.9099944079038602e-10,6.577796717209856e-10
ODZ3,-1.1135288519696784,1.9434758129764174e-10,6.686342039391593e-10
CITED1,-1.2735589371980671,1.9848038729720723e-10,6.825769377365588e-10
TNNT1,-2.039096410195987,2.1210573585898837e-10,7.279646678110786e-10
C11orf93,1.264864969954048,2.156227876518325e-10,7.39439402680368e-10
CWH43,1.855734268096304,2.2706862715890299e-10,7.768137244909838e-10
ETV3L,1.093835788068025,2.297777317903507e-10,7.852929505096674e-10
IRX1,1.9547044420878992,2.419561286079857e-10,8.254232512407846e-10
HOXB5,-1.2684822159381008,2.4262502024343425e-10,8.275393740728389e-10
PTPN20B,1.3834504418522453,2.4752695375418535e-10,8.430768044867552e-10
OBP2B,2.014459251404109,2.515740411571487e-10,8.561728727848388e-10
IFNG,1.3099517418797377,2.5744176721555436e-10,8.742239871746543e-10
CASKIN1,-1.0787083500255283,2.5792875536003113e-10,8.757030908654964e-10
GLRA3,-1.3568780212874596,2.6084331998047797e-10,8.850690853292568e-10
SOX30,1.010386013903617,2.7081835154947844e-10,9.167236189400949e-10
CALML5,2.39817612426849,2.870308711846037e-10,9.69675805648443e-10
NOXO1,1.2923779270256466,3.0064814468790046e-10,1.0134675186134095e-09
LOC286002,1.4430145045363494,3.040945593395035e-10,1.023877939814388e-09
NELL1,-1.005031416676486,3.04097159106352e-10,1.023877939814388e-09
ATP6V0A4,1.6266854718981962,3.064736945111363e-10,1.0308605604433441e-09
MAL,1.2301279329170094,3.295222598910725e-10,1.1048954687822337e-09
LY6K,1.7406349632771683,3.3222362347352326e-10,1.1135147230376109e-09
TMEM213,1.9469032952358507,3.3975922338908906e-10,1.1372051050149739e-09
SLC4A11,1.3260092612230476,3.471516908266144e-10,1.1614918064395372e-09
RNF150,1.2513798711755229,3.5266069507115914e-10,1.1789971804204634e-09
ROS1,1.3833448568398723,3.532751401699743e-10,1.1808195558576374e-09
IL6,1.2086665134912216,3.5983169381984497e-10,1.201320083464411e-09
SIGLEC12,1.3155775813990027,4.056566073795307e-10,1.3498108682441202e-09
TNN,-1.429709296571228,4.0608313947497796e-10,1.3507510347819085e-09
TDO2,1.1028860767448236,4.077007009519464e-10,1.355448289963371e-09
GRB14,1.572628969796944,4.077487721363681e-10,1.355448289963371e-09
DUOX2,1.2145220336985978,4.2895036038666594e-10,1.423669551184329e-09
COL4A6,-1.3961181807470253,4.4182432570684405e-10,1.4632960456607456e-09
ZNF311,-1.0692623227681555,4.6202508617991233e-10,1.5272296618097645e-09
KSR2,-1.2099879855465216,4.77280264520805e-10,1.5770436369401066e-09
DUOXA1,1.419815455009624,4.87281814259965e-10,1.6085305867119992e-09
LRRN4CL,-1.0020755704803421,5.009011051687807e-10,1.6518872620109091e-09
MAGED4,1.259544644750795,5.387834961782921e-10,1.7723552134279149e-09
LOC158376,1.1785891049055421,5.472968166743069e-10,1.799664952300337e-09
TNFRSF9,1.0759679274184042,5.561477724505392e-10,1.827358009807579e-09
AMDHD1,-1.0898653980597781,5.648079093621652e-10,1.8547394324021737e-09
GSTA2,1.3655485409056984,5.730876891822047e-10,1.881566097315008e-09
CLEC2L,1.4356968657947449,5.813551153659939e-10,1.9083418686744173e-09
TLL1,-1.1045063076862647,5.974328096028528e-10,1.958852666064032e-09
BNIPL,-1.4220138918345722,5.994305569666903e-10,1.9650245207204497e-09
GPR63,1.058371195161227,6.139547793998854e-10,2.0107019025346244e-09
HIST1H2BJ,1.0250401790974424,6.293682399865386e-10,2.0592009850087903e-09
FLT3,-1.3675858410902952,6.362199848484264e-10,2.0812190437896087e-09
SLC1A6,1.7533667962766586,6.502392096429153e-10,2.125854048803772e-09
QPCT,1.0114328266760948,6.716137057417376e-10,2.1920137635433356e-09
ATP8A2,-1.0453143435057535,6.762954121753151e-10,2.2063813925949456e-09
EPHX3,1.3648233297985155,6.813311666569379e-10,2.2219589751374283e-09
ODAM,2.0284593967244016,6.842109877741819e-10,2.230496386254655e-09
C11orf41,1.0445281489336624,7.125332223581736e-10,2.317944752007583e-09
CD247,1.0021498252228902,7.187126025282277e-10,2.337154023497368e-09
SKAP1,-1.0576798044067415,7.451154225329025e-10,2.415632142725172e-09
APOBEC3A,1.1320783354934987,7.565109075339318e-10,2.4511759427897373e-09
CDH7,-1.0129977377165078,7.698772382291303e-10,2.489930844376688e-09
F13A1,-1.1169749067200812,7.827894461059573e-10,2.529103446629568e-09
ACSS3,-1.0951583637720423,7.974825888648124e-10,2.573645724534348e-09
KCTD14,1.4633221750913163,8.081728369735005e-10,2.6061699325238995e-09
PNMA6A,1.19530789442677,8.602566774308555e-10,2.766271000122256e-09
SDR42E1,1.1183849298927786,8.615579469054948e-10,2.7699323835757178e-09
COMP,-1.4451072228113588,8.766878873928093e-10,2.8153865212708926e-09
B4GALNT1,1.0842496366992656,8.949609284225896e-10,2.870820231877322e-09
C3orf57,-1.775624354895724,9.484198434451337e-10,3.037154933033213e-09
CNIH2,1.095093256352853,9.653814313927165e-10,3.089148022664029e-09
ALK,1.0863883586661953,1.07156348586871e-09,3.414806542729066e-09
PCDH20,-1.3762378186245643,1.0919395695200986e-09,3.4751879777475756e-09
CENPV,1.0722769647696486,1.0962303924307992e-09,3.488191999831187e-09
ELOVL4,1.0868717253839213,1.1028410916666676e-09,3.508571603041911e-09
DLX5,1.5576670594242161,1.1041817178639167e-09,3.5121805482298285e-09
CXCL13,1.6317089391618564,1.118367279331768e-09,3.553982975745476e-09
MMP11,-1.1470941007815902,1.1371224369381612e-09,3.609557594249479e-09
DKK1,1.7632370841679426,1.1449661258385868e-09,3.6330861045334704e-09
PTCHD2,-1.1269013000274928,1.1665726923223768e-09,3.6975121813232973e-09
ATRNL1,-1.52968677192569,1.2097071580341878e-09,3.829952203257523e-09
CHST9,1.5987411570637438,1.2327570249323896e-09,3.897855947753174e-09
HAGHL,-1.002631459879817,1.2563752618398196e-09,3.9695864024363875e-09
SIRPG,1.126097125014728,1.2614906891496552e-09,3.983531695942634e-09
FAM26F,1.0006865794744906,1.3518273395909704e-09,4.25616927218233e-09
GRHL3,1.227770767055496,1.497458702326166e-09,4.691265949340435e-09
GTF2H2B,-1.173993778720397,1.4977446306788255e-09,4.69129870525297e-09
MESP1,1.0637645575586179,1.5152736158575178e-09,4.7453309448425025e-09
PANX2,1.0569227956482452,1.6262224082436056e-09,5.0731942869369115e-09
SLCO1A2,1.593484183653431,1.6406844430785926e-09,5.115499096599859e-09
ARNT2,-1.0237161737559415,1.8013093002374458e-09,5.593781433815408e-09
NR2F1,-1.0447749302855351,1.813578664596478e-09,5.630855908491891e-09
VASH2,1.0226355445583435,1.8599353114644547e-09,5.7695261118833636e-09
SLC26A7,1.355864958171321,1.952006185718807e-09,6.0452201023442956e-09
LRP2,-2.168401146852049,2.037050362372603e-09,6.298287522005343e-09
PLAC8,1.1546074231177084,2.06207813537543e-09,6.372199355006999e-09
CORIN,-1.1163709673618474,2.114894894278649e-09,6.52475725535605e-09
NAT2,-1.0156707866933745,2.20888348482735e-09,6.807326410895724e-09
PDIA2,1.4425151997172148,2.417462049253943e-09,7.415233915488949e-09
SOD3,1.0751841915085816,2.4679332862079825e-09,7.56323625411588e-09
COL19A1,1.1502985232316092,2.6145701998116403e-09,7.99679067938079e-09
SFRP4,-1.097117858685829,2.6815962871909494e-09,8.192964616229255e-09
ODZ2,-1.244134499823259,2.696454885063617e-09,8.235289295514043e-09
PDCD1,1.1005781901732052,2.7813184076833345e-09,8.474834940570261e-09
NCRNA00052,-1.2763138211382112,2.847590415353308e-09,8.661272508209829e-09
LYNX1,1.148217842975531,3.005466114887325e-09,9.118668793253365e-09
C6orf123,1.0374173677388947,3.023389477277999e-09,9.171414819744268e-09
SLC28A3,1.4855574329366483,3.1288209851901482e-09,9.476048617782006e-09
SYNC,-1.0461432111857345,3.1721776446744245e-09,9.602236986989948e-09
SMTNL2,1.3258892227328072,3.1797300489723238e-09,9.623387725963865e-09
GATA4,-1.0241599269470956,3.2670106527888958e-09,9.88051703374088e-09
SLFN13,1.0849684576410992,3.275440793802901e-09,9.90425367870444e-09
KRT31,-1.0103024586622675,3.6912205886838352e-09,1.109842631096146e-08
GSTM2,-1.0826941164918908,3.779850061037513e-09,1.1344879545200713e-08
PDE1C,1.3181816700051048,3.881164129754377e-09,1.1634611006815179e-08
CD164L2,1.1079422921330657,3.8827720382647374e-09,1.1637382578607615e-08
GJB4,1.157161384077609,4.132156912167877e-09,1.2352226121505872e-08
SNORD116-4,-1.2908375515494286,4.189640174628697e-09,1.2517468802443284e-08
COL14A1,-1.1190648481992032,4.259562025512507e-09,1.27129935672061e-08
FADS2,1.0215789403401292,4.343849918006718e-09,1.2944140700551953e-08
AREG,-1.4194451199874312,4.445288682641161e-09,1.3227899050389477e-08
DYNC1I1,1.1708604178940334,4.475401300791757e-09,1.3308203972845053e-08
MT1L,1.1482704292840031,4.503984787981632e-09,1.338618864560684e-08
TFAP2B,-2.270665209536153,4.571471334631582e-09,1.357965407793055e-08
ZBTB7C,-1.1191620124896877,4.983351962852172e-09,1.4754256593771295e-08
HOXB6,-1.0847012764620407,5.108215864061183e-09,1.5102936834194782e-08
DPYSL5,1.8609507639134364,5.495829028671562e-09,1.6215171233242673e-08
APCDD1L,1.2856382349475668,5.639214641409154e-09,1.6615194696055e-08
ADORA1,1.021163006166292,5.743448980739813e-09,1.691060445055308e-08
CD79A,1.4210682730450497,6.0280221224718816e-09,1.7711735118305064e-08
LRRC4C,-1.173038419543615,6.1927528797915924e-09,1.8183203714284624e-08
COL4A5,-1.2569315934173826,6.264197323715818e-09,1.8373971826193657e-08
CDHR1,1.0051794823455484,6.26897529611724e-09,1.8384819923002685e-08
KIF19,1.210356663131848,6.334427363585993e-09,1.8560787680982357e-08
LOC285548,1.1105224068182717,6.513473793915606e-09,1.905591113389156e-08
CCNA1,1.4112073681316528,6.589228817393437e-09,1.927422994850743e-08
FOXJ1,-1.6915221475982878,6.6756171823535385e-09,1.9513518814878263e-08
EMID2,1.3424093122815286,6.799602750226586e-09,1.9855492941762474e-08
PRR4,1.301597600251366,7.570263529485135e-09,2.2000270973913283e-08
DNAH11,1.452631510938299,7.574361088167097e-09,2.2008423363160833e-08
C16orf89,-1.5929172381289032,7.696648844079313e-09,2.2337070520564194e-08
SYCP2L,1.208391394682062,7.836603771065315e-09,2.272775242187369e-08
GLDC,1.6675033030910011,7.850599210003077e-09,2.2764465272663443e-08
EPHA10,-1.1490698440752531,8.045772480289732e-09,2.3322468993929215e-08
PCDHA6,-1.394061073799144,8.104700945475056e-09,2.348529132234817e-08
PDK4,-1.0297750598955275,8.352694203351578e-09,2.4162796378983757e-08
ZNF711,1.17411014099996,8.780777590027892e-09,2.5323732829496192e-08
CYP24A1,1.3537190291033347,8.85668259422243e-09,2.551671537465877e-08
LMO1,1.1394468638309572,9.067230641767407e-09,2.6101240336257426e-08
LGALS7B,1.5947766780566361,9.269571525417598e-09,2.6670181293776263e-08
XIRP1,1.2493616158045633,9.45367512289992e-09,2.717233541653766e-08
PLIN1,-1.6455258552295673,9.90460058030155e-09,2.8401304576954942e-08
SLAMF1,1.022645477396802,9.956409045504494e-09,2.854025350024264e-08
TCL1A,1.4315711362475936,9.993616284261655e-09,2.8637268268715458e-08
MAOA,-1.131164675385886,1.0626768849214969e-08,3.038513658531413e-08
VNN1,1.0904607870861334,1.0673289615496518e-08,3.051303040992206e-08
PCDHA3,-1.086119516122698,1.1064456964735807e-08,3.158359069886872e-08
BEND7,1.014952959428145,1.1210388212216623e-08,3.197871210285579e-08
SLITRK5,1.4321032284670672,1.1406569444300506e-08,3.252199525137077e-08
PTPRZ1,1.9876061780762733,1.1817889468794285e-08,3.365529392200112e-08
SLCO4C1,1.1529907662699816,1.187633612597149e-08,3.380478091681338e-08
CD22,-1.1862137229488239,1.2414539479930679e-08,3.5265989548493657e-08
LYZ,1.004378928557399,1.274595714616954e-08,3.6159195435493466e-08
SYT13,-1.9007710223479037,1.3295906925303199e-08,3.7631592976219624e-08
SP5,-1.1869579238835866,1.3413765830850869e-08,3.795051466544827e-08
SERPINB7,1.7334281882094182,1.3872890172240728e-08,3.919948890546866e-08
USH1C,1.0848603118494953,1.3910498698946554e-08,3.9273175206077554e-08
EFHD1,-1.03409331919406,1.427498839461192e-08,4.02355267064285e-08
UMODL1,1.2317715879187778,1.4446743748883912e-08,4.0699428625888014e-08
GRIA2,-1.5627057578256949,1.4808133708496226e-08,4.167617204688328e-08
ITGA8,-1.010748450571462,1.5030832599118537e-08,4.225405730653494e-08
HABP2,-1.0582764895330112,1.504948607210528e-08,4.229951275919342e-08
CRISPLD1,1.3350050469345245,1.515475363632763e-08,4.257430788958421e-08
SEMA3E,-1.5883332547818236,1.54519246359447e-08,4.338052696177683e-08
HRASLS5,-1.3769045127842583,1.5822978406749713e-08,4.432724498551532e-08
STMN2,-1.120735685951062,1.7386024022421272e-08,4.85941226164179e-08
SULT4A1,1.3792589175601897,1.7767194939189687e-08,4.962691976618015e-08
ACY3,1.0756866108950938,1.8391630540990184e-08,5.1312167122061405e-08
CR1,1.0113268567613218,1.8453454388443545e-08,5.146779040864618e-08
PAR5,-1.0002663131848717,1.8661862364245993e-08,5.201497807906862e-08
GALNT14,1.2656159381014103,1.8887656440901153e-08,5.2609877197995854e-08
GPX2,-1.2866525941636238,1.906395161842447e-08,5.3074889007972656e-08
MMP10,-1.398627481245827,1.936575216781541e-08,5.3879882277061994e-08
FMO2,1.1979389340560056,1.979824002452147e-08,5.505617694604844e-08
GALNTL1,-1.140724920466596,2.005144005096797e-08,5.572389426696876e-08
MYCN,1.019003833313696,2.0497203950255254e-08,5.692553543262345e-08
RIMKLA,-1.0242050665724047,2.05137167027623e-08,5.6962105894022816e-08
CSDC2,-1.021460300066769,2.095005838972947e-08,5.809794730126898e-08
XDH,1.6267130984643172,2.141625040134007e-08,5.938110458072638e-08
GPR64,1.3676943717842969,2.4070114139161756e-08,6.631840216630395e-08
LPAR3,1.3883203369859785,2.494129505226448e-08,6.866315142904366e-08
KLK14,1.5109229331133895,2.521950871077923e-08,6.941784925562797e-08
XKR9,1.1729843525391779,2.5495500084325943e-08,7.014351638708737e-08
MAGED4B,1.0710973999450122,2.6747372233162204e-08,7.337431525946398e-08
CXCL11,1.2310481795687513,2.6944543141162362e-08,7.386760619671523e-08
KCNJ10,1.0180787910922575,2.7865662308575914e-08,7.625507254280006e-08
BTN1A1,1.0058148108872393,2.9104431632776402e-08,7.948179453274249e-08
COL22A1,1.5899235733081962,3.091190709310374e-08,8.424224320620207e-08
SPAG6,-1.1856100349554224,3.1816005278532e-08,8.660910644076085e-08
CLDN10,1.8092349357841404,3.2685401219185164e-08,8.889051146003247e-08
ANKRD1,1.355933294057579,3.73004396019574e-08,1.0086162058134876e-07
ADAM6,1.2794994933427564,3.756630598879417e-08,1.0151605696432319e-07
CA3,1.2999280232512467,3.8674014363610866e-08,1.0439347988782581e-07
FOXI3,1.1319717057460434,4.2307071176986895e-08,1.138213937036472e-07
INSM1,-1.2663550292604375,4.281368634579063e-08,1.1512980869553362e-07
RGN,1.162272982208084,4.325923694693196e-08,1.1627285435704724e-07
FAM181B,1.1087593810140999,4.4412013968523136e-08,1.1923449115754318e-07
LRP1B,-1.2806875456580649,4.498122463227353e-08,1.2063062758877044e-07
PCDHA4,-1.3570432308236131,4.768304986003221e-08,1.2753923969158923e-07
TIMP4,-1.1111995011979108,4.8995473400668784e-08,1.3094678468508935e-07
CCDC68,-1.0517106005262948,4.9258123580218766e-08,1.3160744345326728e-07
SRPK3,1.0631606810415946,5.0052391333323584e-08,1.3364569213021332e-07
PROX1,1.094813137740073,5.0641989843179904e-08,1.3513523770438012e-07
DCDC2,-1.2727772436275089,5.1147789835421824e-08,1.364208082846098e-07
ABCA9,-1.02344591728526,5.1656351065505054e-08,1.3769097803185962e-07
IVL,1.515021601665291,5.9313842921208496e-08,1.5714292858559127e-07
LY6G6C,-1.0612705824594477,6.130578519941578e-08,1.621679903613002e-07
C6orf105,1.0160843014806957,6.136020805462035e-08,1.6226154397052557e-07
ABCA8,-1.3390264365107427,6.222111924252568e-08,1.6438499235187906e-07
ORM2,2.0305889517300986,6.4291892216662e-08,1.696716138927249e-07
IGF2,-1.1591678842150728,6.583259826664517e-08,1.736031508951637e-07
THRSP,-1.5287005498605701,6.770461092156247e-08,1.7831882523881983e-07
CLEC4F,1.2338517065315582,6.936630033589388e-08,1.825259726082004e-07
DSG3,2.2300195514708774,7.196216816391128e-08,1.8915198700901516e-07
TMEM108,1.118378834295589,7.249880731092807e-08,1.9044496197826702e-07
PPARGC1A,1.4240334786536275,7.298634790816773e-08,1.916074464122239e-07
SLC44A5,-1.4145649581713204,7.982837973976819e-08,2.0876494271625496e-07
KCNB2,1.1634862966890536,8.0726194171616e-08,2.1097883685539693e-07
SERPINB2,1.6695858175248413,8.406998836864876e-08,2.1928502097075943e-07
TPSD1,-1.2259120144534776,8.610079615495625e-08,2.2437590796004665e-07
ATP2C2,-1.0663610698715695,8.654935160885847e-08,2.2544133647887118e-07
PIK3C2G,1.3894092219472904,8.833858938651948e-08,2.299260549063773e-07
MAGEA4,2.1573373276776246,9.50591031100719e-08,2.4677690944581165e-07
STK33,1.0762985507246376,9.911742849981378e-08,2.568035611367456e-07
FOXD3,1.1117526609324062,1.126981214801944e-07,2.903553719830122e-07
FGFR3,-1.228502356545305,1.1525074702014494e-07,2.967075165159589e-07
FOXC2,1.1428081497191784,1.1601224423587422e-07,2.986228112661636e-07
SNURF,-1.0944798201170407,1.1927733359514693e-07,3.0674916809503955e-07
KRT14,1.8867388751423748,1.209352429323135e-07,3.107782084106381e-07
HOXD13,1.0561634146341463,1.3907993782252697e-07,3.55368543303471e-07
ELFN2,-1.113902309414398,1.3913830644031728e-07,3.554643502368142e-07
GABRQ,1.1502930717568045,1.394318833619799e-07,3.561609380012776e-07
PLD4,-1.0029431365618002,1.4790626153412515e-07,3.767340164412431e-07
MMRN1,-1.1472036762106752,1.7700147154005833e-07,4.4683294698001683e-07
DUSP15,-1.0272688464710735,1.7723592664146293e-07,4.471596786228317e-07
SPINK8,-1.259914885511174,1.7769216682292662e-07,4.4824434913263816e-07
MYBPC2,1.020563893798358,1.7857027620785719e-07,4.5032604824815757e-07
LOC90246,-1.0547581477553902,1.7980777621291362e-07,4.5331257274699024e-07
NCAM1,1.0580409763952723,1.8425313591215307e-07,4.639702653532407e-07
CPLX3,1.0790268449785945,1.8816017756586363e-07,4.737385901754373e-07
ATP2B2,1.3180449982325912,1.8906572896451216e-07,4.758075017386792e-07
MAPK8IP2,-1.0676471976748738,2.0971682821009142e-07,5.250628615727517e-07
PCP4L1,1.2521026746789206,2.2530668845777867e-07,5.63018768075711e-07
FREM2,1.4777706531558064,2.2879343067729594e-07,5.713126282161804e-07
C11orf92,1.1665502336907418,2.3015614539032817e-07,5.74462722555663e-07
FCAMR,1.0523532618514588,2.311720672989294e-07,5.768293488792333e-07
CLCA4,1.0379462472016023,2.3283225654067768e-07,5.80716656251866e-07
CD19,1.3113701268606892,2.396408112668057e-07,5.970860301205123e-07
QRFPR,1.2341175091316126,2.5260992140905817e-07,6.278381438406686e-07
LOC440905,-1.310476650563607,2.9329134286609145e-07,7.244019679491715e-07
WNT7B,-1.0302942068261274,3.06297834865889e-07,7.552124117223237e-07
MSI1,1.2171389929696392,3.1887028537080087e-07,7.849611101278894e-07
NPY1R,-1.7077566513491238,3.194846109543783e-07,7.862460873631593e-07
AZGP1,-1.3478606574761383,3.31366492744397e-07,8.143104432088139e-07
SLC12A1,1.3886585248026395,3.613787413662184e-07,8.8448979095526e-07
CYP4F12,-1.046466647028789,3.653591126254166e-07,8.937181396166108e-07
ESPN,-1.0492199952869097,3.8191544100268626e-07,9.331449010438661e-07
PLA2G2D,1.3032879187777375,3.8498331587139166e-07,9.3989506600276e-07
GLP1R,1.21310688896744,4.0357268861997477e-07,9.833800096148477e-07
FOXQ1,1.0875282078472965,4.119727725869281e-07,1.002414104465693e-06
PHKG1,1.0340201013314485,4.5471281290323703e-07,1.1013738022674053e-06
NOTUM,1.147052873021484,4.5646926909634397e-07,1.1053137569615723e-06
WIF1,1.6694476100703035,4.647232900529169e-07,1.1240218192871999e-06
ARMC3,-1.0979139939515332,4.724426774566963e-07,1.1422059621078278e-06
RPRM,1.0664588743568595,4.814716646505644e-07,1.162384809894969e-06
C6orf176,1.0715504418522448,5.08876450787039e-07,1.2261128971283637e-06
OLFM4,1.8883288873178588,5.104962132873517e-07,1.229841634217513e-06
CSAG3,1.4624729390047522,5.20835327433798e-07,1.253685600875983e-06
CXCL9,1.2012443030517268,5.236071857129057e-07,1.2596454827928781e-06
STEAP4,-1.053258693688388,5.728798877304863e-07,1.371979255807929e-06
KIAA0125,1.1411020816150192,5.88391907274017e-07,1.406952285997825e-06
MYH11,-1.1246192961784676,6.135672051993708e-07,1.465299327520023e-06
DLX2,-1.0225163308589593,6.234437139696327e-07,1.487009306569026e-06
KRT4,1.6424327677624597,6.621006502468876e-07,1.5767828378834422e-06
PPP1R1B,1.5130413927182769,6.781541425988348e-07,1.6136600598656081e-06
ACSL6,1.1901734967204756,7.489667800289873e-07,1.772745554398006e-06
LHX2,1.032587906995012,7.860546048389953e-07,1.8548579631991257e-06
GJB1,-1.2947623031302782,7.963763908970607e-07,1.878433509276585e-06
TNFRSF17,1.107942464946389,9.081305667228196e-07,2.130229139296091e-06
